# Sensor Strada Soldat Ion Ciocodeică, Sector 4, Romania (uRad Monitor/160000e0)
# https://aqicn.org/station/@109819/
# Daily pm1
date,min,max,median,q1,q3,stdev,count
2020-08-23T00:00:00.000Z,4,11,6,6,7,1.279,1334
2020-08-24T00:00:00.000Z,3,21,7,5,8,2.073,1278
2020-08-25T00:00:00.000Z,1,10,4,3,5,1.745,1280
2020-08-26T00:00:00.000Z,2,11,4,3,6,2.261,1289
2020-08-27T00:00:00.000Z,0,12,4,2,6,2.478,1377
2020-08-28T00:00:00.000Z,1,10,3,2,4,1.67,1308
2020-08-29T00:00:00.000Z,1,36,4,2,6,3.156,1304
2020-08-30T00:00:00.000Z,1,8,3,2,4,1.29,1332
2020-08-31T00:00:00.000Z,2,27,4,4,6,2.407,1332
2020-09-01T00:00:00.000Z,0,21,3,2,4,2.732,1343
2020-09-02T00:00:00.000Z,3,32,6,4,7,3.202,1308
2020-09-03T00:00:00.000Z,3,9,6,5,7,1.173,1300
2020-09-04T00:00:00.000Z,1,9,4,3,5,1.416,1246
2020-09-05T00:00:00.000Z,1,13,6,3,7,2.512,1307
2020-09-06T00:00:00.000Z,3,33,9,4,12,8.048,1311
2020-09-07T00:00:00.000Z,2,22,7,5,9,3.103,1274
2020-09-08T00:00:00.000Z,2,12,5,4,8,2.887,1197
2020-09-09T00:00:00.000Z,1,9,4,3,6,1.842,1197
2020-09-10T00:00:00.000Z,4,31,8,7,9,3.773,1197
2020-09-11T00:00:00.000Z,3,13,6,5,6,1.421,1125
2020-09-12T00:00:00.000Z,2,11,4,3,5,1.259,1043
2020-09-13T00:00:00.000Z,2,27,5,4,7,6.567,1182
2020-09-14T00:00:00.000Z,4,25,7,6,9,2.528,1121
2020-09-15T00:00:00.000Z,0,5,3,2,4,1.384,1134
2020-09-16T00:00:00.000Z,2,9,3,2,4,1.278,1240
2020-09-17T00:00:00.000Z,2,22,7,4,9,5.218,1179
2020-09-18T00:00:00.000Z,0,10,2,2,2,2.503,1163
2020-09-19T00:00:00.000Z,0,14,1,1,4,3.629,1221
2020-09-20T00:00:00.000Z,1,14,3,2,5,2.447,1222
2020-09-21T00:00:00.000Z,1,7,3,2,3,1.223,1210
2020-09-22T00:00:00.000Z,1,15,4,3,6,2.005,1229
2020-09-23T00:00:00.000Z,2,12,4,3,6,2.306,1259
2020-09-24T00:00:00.000Z,5,25,8,7,10,4.261,1260
2020-09-25T00:00:00.000Z,6,25,10,8,14,4.266,1279
2020-09-26T00:00:00.000Z,1,23,7,4,14,5.482,1285
2020-09-27T00:00:00.000Z,0,19,1,1,6,4.316,1296
2020-09-28T00:00:00.000Z,1,10,3,2,4,1.924,1245
2020-09-29T00:00:00.000Z,0,10,3,1,5,2.589,1258
2020-09-30T00:00:00.000Z,0,7,3,1,4,1.744,1210
2020-10-01T00:00:00.000Z,3,11,6,5,7,1.781,1104
2020-10-02T00:00:00.000Z,2,47,9,5,14,7.528,1090
2020-10-03T00:00:00.000Z,2,21,11,8,15,4.44,1099
2020-10-04T00:00:00.000Z,3,86,8,6,12,5.18,1118
2020-10-05T00:00:00.000Z,5,23,11,9,12,2.683,1137
2020-10-06T00:00:00.000Z,0,20,9,2,11,4.477,1138
2020-10-07T00:00:00.000Z,1,12,4,3,5,1.626,1159
2020-10-08T00:00:00.000Z,1,10,4,3,5,1.766,1181
2020-10-09T00:00:00.000Z,1,9,4,3,5,1.448,1179
2020-10-10T00:00:00.000Z,2,73,8,5,21,13.3,1239
2020-10-11T00:00:00.000Z,4,45,12,8,16,9.799,1252
2020-10-12T00:00:00.000Z,2,32,8,4,16,6.439,1187
2020-10-13T00:00:00.000Z,0,17,5,2,11,4.858,1250
2020-10-14T00:00:00.000Z,1,36,3,2,11,6.652,1251
2020-10-15T00:00:00.000Z,3,19,9,7,12,3.516,1245
2020-10-16T00:00:00.000Z,1,61,11,8,14,6.24,1251
2020-10-17T00:00:00.000Z,1,12,5,3,6,2.518,1235
2020-10-18T00:00:00.000Z,2,122,6,4,10,10.793,1221
2020-10-19T00:00:00.000Z,4,26,8,7,15,5.123,1236
2020-10-20T00:00:00.000Z,3,30,9,7,21,7.646,1253
2020-10-21T00:00:00.000Z,4,43,19,11,22,7.96,1221
2020-10-22T00:00:00.000Z,8,68,18,12,25,11.691,1231
2020-10-23T00:00:00.000Z,7,78,25,23,29,10.491,1189
2020-10-24T00:00:00.000Z,23,90,33,31,47,16.696,1247
2020-10-25T00:00:00.000Z,9,38,16,12,26,8.034,1357
2020-10-26T00:00:00.000Z,9,49,23,14,34,10.258,1271
2020-10-27T00:00:00.000Z,12,37,22,20,28,5.714,1269
2020-10-28T00:00:00.000Z,13,35,18,17,20,2.972,1246
2020-10-29T00:00:00.000Z,14,35,20,18,26,4.447,1272
2020-10-30T00:00:00.000Z,2,24,16,8,20,6.763,1282
2020-10-31T00:00:00.000Z,2,23,9,7,11,4.089,1289
2020-11-01T00:00:00.000Z,3,31,8,6,18,7.351,1300
2020-11-02T00:00:00.000Z,7,53,17,14,31,11.3,1270
2020-11-03T00:00:00.000Z,9,39,25,16,28,7.323,1263
2020-11-04T00:00:00.000Z,1,35,10,5,12,4.793,1025
2020-11-05T00:00:00.000Z,9,57,14,12,18,6.953,1004
2020-11-06T00:00:00.000Z,10,59,14,13,24,6.99,1017
2020-11-07T00:00:00.000Z,7,91,23,14,65,26.268,1125
2020-11-08T00:00:00.000Z,12,79,30,15,56,22.015,1055
2020-11-09T00:00:00.000Z,7,40,14,11,20,6.212,950
