# Sensor Aleea Politehnicii, Bucharest, Romania (uRad Monitor/20d96b7e)
# https://aqicn.org/station/@365821/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2023-07-22T00:00:00.000Z,2,14,6,5,8,2.48,109
2023-07-23T00:00:00.000Z,5,20,9,7,10.5,3.625,125
2023-07-24T00:00:00.000Z,7,19,12,9,15,3.27,122
2023-07-25T00:00:00.000Z,10,22,19,16,20,3.12,126
2023-07-26T00:00:00.000Z,6,24,14,11,18,4.517,141
2023-07-27T00:00:00.000Z,2,16,6,4,11,4.233,117
2023-07-28T00:00:00.000Z,3,17,7,5,11,3.761,123
2023-07-29T00:00:00.000Z,5,20,11,7,14,4.568,124
2023-07-30T00:00:00.000Z,7,23,13,12,15,3.069,135
2023-07-31T00:00:00.000Z,9,24,13,11,16,3.739,132
2023-08-01T00:00:00.000Z,7,17,12,10,14,2.591,141
2023-08-02T00:00:00.000Z,8,18,13,11,15,2.377,128
2023-08-03T00:00:00.000Z,12,21,15,14,17,2.062,126
2023-08-04T00:00:00.000Z,8,21,18,16,19,2.812,115
2023-08-05T00:00:00.000Z,5,22,11,9,17,4.711,121
2023-08-06T00:00:00.000Z,4,24,15,10,20,5.638,127
2023-08-07T00:00:00.000Z,1,15,3,2,5,2.275,119
2023-08-08T00:00:00.000Z,1,22,6,4,12,5.878,139
2023-08-09T00:00:00.000Z,1,9,6,3,7,2.119,110
2023-08-10T00:00:00.000Z,3,12,8,6,9,2.126,117
2023-08-11T00:00:00.000Z,5,13,8,7,9,1.597,127
2023-08-12T00:00:00.000Z,6,17,12,9,14,2.923,121
2023-08-13T00:00:00.000Z,7,18,10,8,13,3.246,98
2023-08-14T00:00:00.000Z,6,17,9,8,14,2.959,68
2023-08-15T00:00:00.000Z,12,19,17,15,18,1.784,122
2023-08-16T00:00:00.000Z,7,21,13,11,15,3.004,122
2023-08-17T00:00:00.000Z,6,20,14,10,17,4.073,134
2023-08-18T00:00:00.000Z,13,20,17,16,18,1.489,121
2023-08-19T00:00:00.000Z,8,21,15,12,17,3.04,120
2023-08-20T00:00:00.000Z,7,22,14,13,18,3.3,129
2023-08-21T00:00:00.000Z,11,24,17,14,18,2.636,137
2023-08-22T00:00:00.000Z,14,25,19,17,21,2.867,138
2023-08-23T00:00:00.000Z,11,19,16,15,17,1.712,127
2023-08-24T00:00:00.000Z,6,19,13,12,15,2.675,132
2023-08-25T00:00:00.000Z,13,23,16,15,19,2.361,132
2023-08-26T00:00:00.000Z,9,22,14,13,19,3.777,127
2023-08-27T00:00:00.000Z,8,17,11,10,12,2.024,126
2023-08-28T00:00:00.000Z,8,23,13,12,15,3.12,129
2023-08-29T00:00:00.000Z,11,22,15,14,16,1.983,137
2023-08-30T00:00:00.000Z,8,19,15,12,17,3.108,128
2023-08-31T00:00:00.000Z,5,18,11,8,13,3.363,124
2023-09-01T00:00:00.000Z,6,18,9,8,11,2.539,108
2023-09-02T00:00:00.000Z,6,21,9,8,14,4.124,92
2023-09-03T00:00:00.000Z,3,17,7,5,10.5,3.496,116
2023-09-04T00:00:00.000Z,3,12,8,5,10,2.429,117
2023-09-05T00:00:00.000Z,5,13,8,7,10,1.991,119
2023-09-06T00:00:00.000Z,4,10,7,6,8,1.237,122
2023-09-07T00:00:00.000Z,7,12,9,8,10,1.142,110
2023-09-08T00:00:00.000Z,2,15,7,5,9,2.761,120
2023-09-09T00:00:00.000Z,3,18,8,6,9,3.148,124
2023-09-10T00:00:00.000Z,5,21,8,7,9,3.03,130
2023-09-18T00:00:00.000Z,8,21,12,11,15,2.652,151
2023-09-19T00:00:00.000Z,5,21,13.5,9,17,4.313,138
2023-09-20T00:00:00.000Z,7,22,17,12,19,3.965,126
2023-09-21T00:00:00.000Z,10,25,18,15,20,3.642,141
2023-09-22T00:00:00.000Z,7,23,14,11,18,3.688,142
2023-09-23T00:00:00.000Z,8,21,13,12,14,2.496,132
2023-09-24T00:00:00.000Z,7,18,10,9,13,2.929,121
2023-09-25T00:00:00.000Z,6,23,11,8,15,3.936,126
2023-09-26T00:00:00.000Z,5,17,10,8,12,2.456,130
2023-09-27T00:00:00.000Z,5,16,8,7,11,2.829,116
2023-09-28T00:00:00.000Z,3,12,7.5,5,9,2.241,80
2023-09-29T00:00:00.000Z,7,16,11,9,13,2.188,120
2023-09-30T00:00:00.000Z,10,26,14,12,19,4.064,133
2023-10-01T00:00:00.000Z,4,23,15,14,18,4.354,105
2023-10-02T00:00:00.000Z,4,19,10,8,12,3.009,129
2023-10-03T00:00:00.000Z,7,30,16,11,20,5.746,151
2023-10-04T00:00:00.000Z,7,24,16,11,19,4.611,140
2023-10-05T00:00:00.000Z,6,20,8,7,13,3.888,124
2023-10-06T00:00:00.000Z,9,21,14,11.5,17,2.989,141
2023-10-07T00:00:00.000Z,7,25,12,10,15.5,4.557,137
2023-10-08T00:00:00.000Z,1,16,7.5,3,13,4.866,116
2023-10-09T00:00:00.000Z,1,14,5,3,8,2.841,134
2023-10-10T00:00:00.000Z,3,13,6,4.5,9,2.824,112
2023-10-11T00:00:00.000Z,6,24,12,9,14.5,4.549,121
2023-10-12T00:00:00.000Z,8,28,14,11,18,4.459,120
2023-10-13T00:00:00.000Z,8,34,19,15,24,6.646,128
2023-10-14T00:00:00.000Z,9,32,18.5,12.5,25,6.822,140
2023-10-15T00:00:00.000Z,10,31,21,18,25,5.253,115
2023-10-16T00:00:00.000Z,1,18,7,4,13,4.747,126
2023-10-17T00:00:00.000Z,4,20,10,8,14,4.319,119
2023-10-18T00:00:00.000Z,5,29,15,11,19,5.625,143
2023-10-19T00:00:00.000Z,7,34,19,12,28,8.347,123
2023-10-20T00:00:00.000Z,9,34,24,16,26,6.611,134
2023-10-21T00:00:00.000Z,6,34,19,8,25,9.283,96
2023-10-22T00:00:00.000Z,11,16,14,12,14,1.406,23
2023-10-23T00:00:00.000Z,7,27,16,11,20,4.962,127
2023-10-24T00:00:00.000Z,8,28,17,14,22,5.057,145
2023-10-25T00:00:00.000Z,3,32,10,5,25,9.901,121
2023-10-26T00:00:00.000Z,3,18,9,6,13,4.003,130
2023-10-27T00:00:00.000Z,5,29,12,8,18,6.035,143
2023-10-28T00:00:00.000Z,2,9,5,3,7,1.89,104
2023-10-29T00:00:00.000Z,3,32,14,8,20,7.85,158
2023-10-30T00:00:00.000Z,5,41,23,15,28,8.143,146
2023-10-31T00:00:00.000Z,11,35,26,20,29,6.518,139
2023-11-01T00:00:00.000Z,2,30,9,5,17,8.334,130
2023-11-02T00:00:00.000Z,6,21,13,11,17,3.669,130
2023-11-03T00:00:00.000Z,11,31,17,15,23,5.458,131
2023-11-04T00:00:00.000Z,8,34,21,15,25,6.562,158
2023-11-05T00:00:00.000Z,1,25,11,5,14,5.993,137
2023-11-06T00:00:00.000Z,1,13,6,4,8,2.911,114
2023-11-07T00:00:00.000Z,5,34,20,12,26,8.566,127
2023-11-08T00:00:00.000Z,7,36,21,14,27,8.587,119
2023-11-09T00:00:00.000Z,5,59,20,12,42,15.57,143
2023-11-10T00:00:00.000Z,9,38,16,12,30,9.168,146
2023-11-11T00:00:00.000Z,6,33,19,15,24,6.546,129
2023-11-12T00:00:00.000Z,2,15,11,3,13,4.964,77
2023-11-13T00:00:00.000Z,5,24,17,12,21.5,5.464,125
2023-11-14T00:00:00.000Z,7,37,16,12,24,7.579,97
2023-11-15T00:00:00.000Z,4,24,12,9,18,5.487,114
2023-11-16T00:00:00.000Z,2,26,8.5,5,20,7.293,114
2023-11-17T00:00:00.000Z,19,34,27,23,29,3.575,97
2023-11-18T00:00:00.000Z,1,42,20,3,27,13.062,115
2023-11-19T00:00:00.000Z,3,28,10,7,19,6.487,139
2023-11-20T00:00:00.000Z,18,46,30,24,34,7.384,143
2023-11-21T00:00:00.000Z,12,58,25,21,31,10.986,145
2023-11-22T00:00:00.000Z,10,35,29,23,31,6.793,123
2023-11-23T00:00:00.000Z,20,34,28,25,30,3.436,130
2023-11-24T00:00:00.000Z,11,27,20,16,22,3.925,144
2023-11-25T00:00:00.000Z,2,28,17,11,21,7.239,108
2023-11-26T00:00:00.000Z,1,19,9,7,13,4.333,136
2023-11-27T00:00:00.000Z,5,16,10,8,12,2.15,148
2023-11-28T00:00:00.000Z,6,37,22,16,29,7.909,162
2023-11-29T00:00:00.000Z,9,35,21,15,25,6.619,186
2023-11-30T00:00:00.000Z,25,46,31,29,38,5.48,147
2023-12-01T00:00:00.000Z,20,45,33,27,38,6.442,161
2023-12-02T00:00:00.000Z,22,44,29,27,34,4.663,150
2023-12-03T00:00:00.000Z,8,35,23,21,26,5.919,140
2023-12-04T00:00:00.000Z,16,34,23,21,28,4.943,130
2023-12-05T00:00:00.000Z,21,57,29,27,31,5.34,142
2023-12-06T00:00:00.000Z,8,29,21,16,25,5.473,149
2023-12-07T00:00:00.000Z,14,33,24.5,21,29,4.19,162
2023-12-08T00:00:00.000Z,20,44,37,30,40,6.324,155
2023-12-09T00:00:00.000Z,25,66,34,30,40,9.601,167
2023-12-10T00:00:00.000Z,21,36,29,27,30,2.121,162
2023-12-11T00:00:00.000Z,28,39,32,31,33,1.675,153
2023-12-12T00:00:00.000Z,27,41,33,31,35,2.649,151
2023-12-13T00:00:00.000Z,30,56,38,34,42,5.684,141
2023-12-14T00:00:00.000Z,19,61,39,30,48,10.877,173
2023-12-15T00:00:00.000Z,14,35,19,17,21,4.164,154
2023-12-16T00:00:00.000Z,5,33,18,9,28,8.975,150
2023-12-17T00:00:00.000Z,22,42,32,30,35,3.705,183
2023-12-18T00:00:00.000Z,25,38,33,30,34,3.026,132
2023-12-19T00:00:00.000Z,23,70,38,32,65,16.196,150
2023-12-20T00:00:00.000Z,34,73,55,48,59,9.422,223
2023-12-21T00:00:00.000Z,21,73,58,42,66,15.17,198
2023-12-22T00:00:00.000Z,4,41,27,8,33,12.686,159
2023-12-23T00:00:00.000Z,1,12,4,3,6,2.48,110
2023-12-24T00:00:00.000Z,5,20,11,8,14,3.689,130
2023-12-25T00:00:00.000Z,7,17,12,11,14,2.227,134
2023-12-26T00:00:00.000Z,10,27,14,12.5,21,5.029,124
2023-12-27T00:00:00.000Z,8,32,21,18,26,6.109,130
2023-12-28T00:00:00.000Z,17,47,33,27,39,7.669,132
2023-12-29T00:00:00.000Z,30,66,39,35,56.5,11.612,160
2023-12-30T00:00:00.000Z,23,50,36,31,39,5.752,140
2023-12-31T00:00:00.000Z,37,230,78,58,104,57.566,327
2024-01-01T00:00:00.000Z,29,185,57,42.5,94,40.277,233
2024-01-02T00:00:00.000Z,10,64,23,14,37,15.705,155
2024-01-03T00:00:00.000Z,13,31,20,16,23,4.24,140
2024-01-04T00:00:00.000Z,9,24,15,13,19,3.941,154
2024-01-05T00:00:00.000Z,7,90,18,12,39,25.219,163
2024-01-06T00:00:00.000Z,32,112,44,37,68.5,22.434,173
2024-01-07T00:00:00.000Z,2,43,25,7,34,13.713,121
2024-01-08T00:00:00.000Z,4,27,17,12,21,5.563,118
2024-01-09T00:00:00.000Z,4,19,13,9,15,4.104,149
2024-01-10T00:00:00.000Z,10,40,30,20,35,8.718,211
2024-01-11T00:00:00.000Z,16,45,36,32,39,6.766,194
2024-01-12T00:00:00.000Z,7,42,34,11,38,12.653,140
2024-01-13T00:00:00.000Z,7,41,34,17.5,36,10.516,192
2024-01-14T00:00:00.000Z,16,35,26,21,31,5.274,168
2024-01-29T00:00:00.000Z,12,36,20,18,26,6.08,147
2024-01-30T00:00:00.000Z,13,44,28,20.5,34,7.98,181
2024-01-31T00:00:00.000Z,20,36,31,29,33,3.838,144
2024-02-01T00:00:00.000Z,28,50,38,34,41,4.562,147
2024-02-02T00:00:00.000Z,31,66,38,34,55,10.843,162
2024-02-03T00:00:00.000Z,15,119,36,26,44,14.777,175
2024-02-04T00:00:00.000Z,5,36,22,12,31,9.816,127
2024-02-05T00:00:00.000Z,1,22,10,6,16,5.889,126
2024-02-06T00:00:00.000Z,6,30,13,11,20.5,6.78,124
2024-02-07T00:00:00.000Z,10,29,20,17,26,5.405,121
2024-02-08T00:00:00.000Z,9,25,20,14,22,4.771,109
2024-02-09T00:00:00.000Z,11,31,22,17,26,5.063,100
2024-02-10T00:00:00.000Z,19,65,31,24,44,11.851,129
2024-02-11T00:00:00.000Z,4,30,10,8,12.5,5.305,133
2024-02-12T00:00:00.000Z,3,25,11,8,17,5.689,134
2024-02-13T00:00:00.000Z,8,29,21,16,23,5.052,125
2024-02-14T00:00:00.000Z,10,19,14,13,16,2.151,96
2024-02-15T00:00:00.000Z,7,42,20.5,14,23,7.876,158
2024-02-16T00:00:00.000Z,12,29,20,18,23,4.09,119
